"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1447634522","4525 Cameron Valley Pkwy","Suite 4100","Charlotte","NC","282114369","US","7044462659","",""
"1336169671","120 Mineola Blvd","Suite 320","Mineola","NY","115014064","US","5166633300","",""
"1598241887","550 E 2nd St","","Waynesboro","PA","172682352","US","7172643278","","7172624494"
"1598241887","46 Walnut Bottom Rd","","Shippensburg","PA","172578219","US","7174772764","","7172174207"
"1598241887","1015 Philadelphia Ave","","Chambersburg","PA","172011279","US","7172643278","","7172624494"
"1598241887","Giant","993 Wayne Avenue","Chambersburg","PA","172013895","US","7172643278","","7172624494"
"1598241887","24 Antrim Commons Dr","","Greencastle","PA","172251623","US","7175975553","","7175975522"
"1114932647","2920 N Arlington Ave Ste B","","Indianapolis","IN","462183362","US","3173559315","","3173559319"
"1497279137","7900 Fannin St Ste 3000","","Houston","TX","770542948","US","(713) 791-9100","",""
"1083623565","3904 Cortez Rd W","","Bradenton","FL","342103111","US","9417522840","","9413451951"
"1134350432","320 Western Blvd Ste 104","","Glastonbury","CT","060331276","US","8606575940","","8606331793"
"1821377458","9300 DeWitt Loop","","Fort Belvoir","VA","220605285","US","5713327440","",""
"1386160117","10700 Caribbean Blvd Ste 101","","Cutler Bay","FL","331891224","US","7867130158","",""
"1811543861","29531 Plymouth Rd","","Livonia","MI","481502125","US","7345257939","",""
"1477034965","3105 Alderwood Mall Blvd Ste H","","Lynnwood","WA","980364703","US","4255825902","",""
"1073162699","16338 SE Stark St","","Portland","OR","972333958","US","5039122600","",""
"1710535133","495 Hoffman Ln Ste 3","","Hauppauge","NY","117883102","US","6318633000","",""
"1861910382","1 Shaws Cv","","New London","CT","063204902","US","(860) 447-8304","","8604438720"
"1528617131","31 Thurber Dr","","Waterloo","NY","131651665","US","3155391980","",""
"1154970762","345A Greenwood St","","Worcester","MA","016071753","US","5083630200","","5083631213"
"1689223208","26208 Lee Hwy","","Abingdon","VA","242117504","US","2764513044","",""
"1710536339","4614 Country Club Rd","","Winston Salem","NC","271043520","US","3367166099","",""
"1275934150","2300 Barrington Rd","Suite 400 (Thomson Memory Center)","Hoffman Estates","IL","601692082","US","8474697537","","8474697540"
"1437607686","6050 W Highway 74","","Indian Trail","NC","280793591","US","7048638750","",""
"1437607686","10660 Park Rd","Ste 3100","Charlotte","NC","28210","US","7048638750","",""
"1194033407","1836 South Ave","","LA Crosse","WI","546015429","US","6087827300","",""
"1376827436","401 Vernon St Ste B","","Roseville","CA","956782600","US","4435956688","",""
"1376827436","2110 K St","","Sacramento","CA","958164921","US","4435956688","",""
"1376827436","134 Main St Ste 203","","Prince Frederick","MD","206786150","US","4435956688","",""
"1376827436","1918 Bonita Ave","","Berkeley","CA","947041014","US","4435956688","",""
"1376827436","2940 Summit St Ste 2D","","Oakland","CA","946093416","US","4435956688","",""
"1942775895","2140 Crawfordville Hwy Unit B","","Crawfordville","FL","323271097","US","8509261900","",""
"1801976659","80 Jesse Hill Jr Dr SE","","Atlanta","GA","303033031","US","4049666343","",""
"1447536370","667 Eastland Ave SE","","Warren","OH","444844503","US","3308414774","","3308414021"
"1447536370","15655 State Route 170 Ste H","","Calcutta","OH","43920","US","3309320183","","3309320240"
"1376056705","1001 Towson Ave","","Fort Smith","AR","729014921","US","4794415005","",""
"1376056705","1952 Whitney Ave Ste 8","","Hamden","CT","06517","US","2038481803","",""
"1518436831","16010 Park Valley Dr Ste 200","","Round Rock","TX","786813576","US","5122062999","",""
"1205340536","75 Maiden Ln Fl 7","","New York","NY","100384619","US","2124052325","",""
"1528302940","2002 SW 84th Ter","","North Lauderdale","FL","330684751","US","9547402470","",""
"1073027926","200 W 21st St","","Hialeah","FL","330102517","US","7866153906","",""
"1205994852","801 Ostrum St","","Bethlehem","PA","180151000","US","4845262200","","8668299836"
"1952816464","1123 Alexandria Pike","","Fort Thomas","KY","41075","US","5138464507","",""
"1245651264","4436 NW 50th St","","Oklahoma City","OK","731122212","US","4058582700","",""
"1013452465","3872 Sundial Ave","","Hudsonville","MI","494268423","US","6168967550","",""
"1205072808","800 Ostrum Street","Suite 300","Bethlehem","PA","180151313","US","6108660113","","6109748589"
"1568440030","1141 N Monroe Dr","","Xenia","OH","453851619","US","9373522500","",""
"1568440030","3535 Pentagon Blvd","","Beavercreek","OH","454311705","US","9377024500","",""
"1568440030","8701 Old Troy Pike","","Huber Heights","OH","454241066","US","9375583338","",""
"1568440030","100 Kettering Way","","Franklin","OH","450051155","US","9374584700","",""
"1568440030","4000 Miamisburg Centerville Rd","","Miamisburg","OH","453427615","US","9373848791","",""
"1568440030","405 W Grand Ave","","Dayton","OH","454057538","US","9377233211","","9377234609"
"1568440030","450 Washington Jackson Rd Ste F","","Eaton","OH","453208699","US","9374568376","","9374568377"
"1568440030","1997 Miamisburg Centerville Rd","","Centerville","OH","454593811","US","9374016228","","9374016447"
"1568440030","600 W Main St","","Troy","OH","453733384","US","9379807010","","9379807019"
"1568440030","6147 State Route 122","","Middletown","OH","450055201","US","5132613410","","5132613419"
"1790960631","6167 W Quaker St","","Orchard Park","NY","141272640","US","7166624800","","7166625700"
"1336119635","420 NE Mason St","","Portland","OR","972113479","US","5032153610","",""
"1174089411","25020 Las Brisas Rd Ste 202","","Murrieta","CA","925624064","US","9513874040","","9513983144"
"1104894724","377 Church St","","Saratoga Springs","NY","128668641","US","5185844456","",""
"1104894724","1 Tallow Wood Dr","","Clifton Park","NY","120652807","US","5183734444","",""
"1104894724","2 Empire Dr","","Rensselaer","NY","121445730","US","5182864960","",""
"1104894724","724 Watervliet Shaker Rd","","Latham","NY","121103528","US","5187830312","","5187827485"
"1104894724","1300 Massachusetts Ave","","Troy","NY","121801628","US","5182685234","",""
"1093132821","2101 N Green River Rd Ste 1","","Evansville","IN","477152942","US","8129015770","","8777481758"
"1093132821","710 S Green River Rd Ste 1","","Evansville","IN","477154104","US","8129015780","","8129015781"
"1699138115","1959 NE Pacific St Rm Bb-527","Box 356421","Seattle","WA","981956421","US","2065433605","",""
"1205298940","3400 Spruce St","","Philadelphia","PA","191044238","US","2156622200","",""
"1750523577","75 Francis St","","Boston","MA","021156110","US","6175821184","",""
"1417488750","4700 Las Vegas Blvd N","","Nellis AFB","NV","891916600","US","7026532532","",""
"1467795450","300 Longwood Ave","","Boston","MA","021155724","US","6173556000","",""
"1184967770","Uw Hospital and Clinics","600 Highland Ave","Madison","WI","537920001","US","6082636400","",""
"1487049961","725 Albany St","","Boston","MA","021182526","US","6174145951","","6174149251"
"1144546110","3851 Roger Brooke Dr., MCHE-QD (Creds)","BAMC","Fort Sam Houston","TX","782346200","US","2109160539","",""
"1144546110","2817 Reilly St","","Fort Bragg","NC","283106200","US","9109076000","",""
"1144546110","730 Malcolm Blvd Ste 100","","Connelly Springs","NC","286128079","US","8285802250","","8285802252"
"1730479528","660 S Euclid Ave","Campus Box 8086","Saint Louis","MO","631101010","US","3143621297","",""
"1730479528","7611 Forest Ave Ste 100","","Richmond","VA","23229","US","8042884827","",""
"1578950481","110 Longwood Ave","","Rockledge","FL","329552828","US","3216362211","","3216906617"
"1598119257","200 1st St SW","","ROCHESTER","MN","559050001","US","5072842511","",""
"1922242262","1030 Medical Dr Ste A","","Brigham City","UT","843023276","US","4357239700","","4357871913"
"1679061063","1515 E Broad St","","Columbus","OH","432051550","US","6146231861","",""
"1962460626","4020 Wake Forest Rd Ste 105","","Raleigh","NC","276096866","US","9197147733","","9197147565"
"1174757256","1600 Haddon Ave","","Camden","NJ","081033101","US","8567573700","","8563657972"
"1033169115","71 Highland St","","Plymouth","NH","032641233","US","6035363700","","6035365384"
"1871544148","501 S Burma Ave","","Gillette","WY","827163426","US","3076881415","","3076881520"
"1740495472","3201 W Highway 22","","Corsicana","TX","751102450","US","9036541010","",""
"1740495472","2400 N I 35","","Waxahachie","TX","75165","US","4698435020","",""
"1902011588","3156 Vista Way","Suite 100","Oceanside","CA","920563622","US","7605478000","","7605478001"
"1952694887","300 Pasteur Dr","MC: 5548","Stanford","CA","943052200","US","6507234000","",""
"1033555966","2101 DuBois Dr","","Warsaw","IN","465803210","US","2604249000","","2604253029"
"1053671347","3400 Spruce St","","Philadelphia","PA","191044206","US","2156622200","",""
"1053671347","1515 Holcombe Blvd","","Houston","TX","770304000","US","7137926161","",""
"1326539735","14895 E 14th St Ste 465","","San Leandro","CA","945782989","US","5103467100","","5103467101"
"1326539735","1466 Lincoln Ave","","San Rafael","CA","949012021","US","4154573755","",""
"1649761685","1 Medical Ln","","Forest","MS","390744039","US","6014694861","",""
"1790197721","US Hwy 491 North","","Shiprock","NM","87420","US","5053686001","","5053687011"
"1609034594","4724 Airport Blvd","","Mobile","AL","366083134","US","2513089800","","8774135104"
"1518914860","855 Lakeland Dr","","Chippewa Falls","WI","547291687","US","7158399280","",""
"1851703474","7703 Floyd Curl Dr","","San Antonio","TX","782293901","US","2105677000","",""
"1609214253","8391 N Davis Hwy","","Pensacola","FL","325146048","US","8504946000","","8669474181"
"1609214253","4724 Airport Blvd","","Mobile","AL","366083134","US","8502266801","","8774135104"
"1609214253","28490 2nd St Unit B","","Daphne","AL","365267150","US","8502266801","","8774135104"
"1548298383","818 Church St NE","","Marietta","GA","300608981","US","7705904190","",""
"1750808507","3930 W Ann Rd","","North Las Vegas","NV","890313841","US","7024384692","","7024852372"
"1750808507","6250 N Durango Dr","","Las Vegas","NV","891493916","US","7024384692","","7024852372"
"1427087543","111 Colchester Ave","","Burlington","VT","054011473","US","8028470000","",""
"1427087543","790 College Pkwy","","Colchester","VT","054463007","US","8028471170","",""
"1457871675","2849 Livingston Loop","","Virginia Beach","VA","234567502","US","7576751187","",""
"1518220664","7000 4th St N","","St Petersburg","FL","337025903","US","7275289824","",""
"1518220664","9332 State Road 54 Ste 302","","Trinity","FL","346551810","US","7278344450","","7278447507"
"1730731977","3640 Middlebury Rd","","Iowa City","IA","522452712","US","3194676789","","3194677400"
"1730731977","201 S Clinton St Ste 168","","Iowa City","IA","522404034","US","3193848877","","3193840603"
"1730731977","720 Pacha Pkwy Ste 1","","North Liberty","IA","523174797","US","3193848801","","3193848811"
"1730731977","767 Mormon Trek Blvd","","Iowa City","IA","522461812","US","3193848333","","3193848171"
"1730731977","2510 Corridor Way Ste 6A","","Coralville","IA","522417604","US","3193848500","","3193385847"
"1750942892","720 Pacha Pkwy Ste 1","","North Liberty","IA","523174797","US","3193848801","",""
"1750942892","201 S Clinton St Ste 168","","Iowa City","IA","522404034","US","3193848877","",""
"1750942892","200 Hawkins Dr","","Iowa City","IA","522421009","US","5633704582","",""
"1750942892","767 Mormon Trek Blvd","","Iowa City","IA","522461812","US","3193848333","",""
"1750942892","1632 Sycamore St","","Iowa City","IA","522406044","US","3193848822","",""
"1750942892","2510 Corridor Way Ste 6A","","Coralville","IA","522417604","US","3193848500","",""
"1891958922","677 Church St NE","","Marietta","GA","300601101","US","7707937750","","7707937755"
"1003256157","315 S Manning Blvd","St. Peter's Hospital Critical Care Unit","Albany","NY","122081707","US","5185251703","",""
"1376576652","4700 Waters Ave Ste 507","","Savannah","GA","314046220","US","9123504750","","9123504751"
"1205210150","112 Keeton Dr","","Hopkinsville","KY","422408756","US","2708814150","","2708814151"
"1205210150","2330 Lynch Rd Ste 200","","Evansville","IN","477112909","US","8124777246","","8124777240"
"1205210150","1013 N Main St","","Huntingburg","IN","475421049","US","8124777246","","8124777240"
"1205210150","200 Clinic Dr Fl 6","","Madisonville","KY","424311661","US","8124777246","","8124777240"
"1205210150","67 Lakeview Dr","","Paducah","KY","420015619","US","2705548373","","2705548987"
"1841712833","346 Deep South Farm Rd Ste A","","Blairsville","GA","305122218","US","(706) 745-9417","",""
"1255696407","1400 NW 12th Ave","room 781","Miami","FL","331361003","US","3052431960","",""
"1003161167","400 Market Blvd","Suite 116","Collierville","TN","380176516","US","9018505742","","9018505701"
"1821405127","170 Norton St","","New Haven","CT","065114061","US","2037476822","",""
"1184147571","19640 Highway 67","","Biloxi","MS","395328666","US","2287021918","",""
"1184147571","19640 Highway 67","","Biloxi","MS","395328666","US","2287021918","",""
"1063434991","1128 E Weisgarber Rd Ste 220","","Knoxville","TN","379092676","US","8655881046","","8655881048"
"1063434991","11130 Kingston Pike Ste 3","","Knoxville","TN","379342800","US","8657771080","","8657771085"
"1063434991","2844 Essary Dr","","Knoxville","TN","379182401","US","8655841031","","8655841032"
"1205480522","1801 Nicollet Ave","","Minneapolis","MN","55403","US","6125969438","","6128793822"
"1215450150","256 Lorfield Dr","","Amherst","NY","142264919","US","(716) 200-3367","",""
"1003822297","912 10th St","","Arcata","CA","955216115","US","7078229171","",""
"1033497839","1641 W Girard Ave","","Philadelphia","PA","191301614","US","2152323200","",""
"1932654332","125 N Court St","","Westminster","MD","211575192","US","4107513033","",""
"1336244607","301 SOUTH LAKE","","FARMINGTON","NM","87401","US","5053257531","","5053262186"
"1649827676","20 York St","","New Haven","CT","065103220","US","2036884242","",""
"1083014377","4575 SE Dixie Hwy","","Stuart","FL","349976826","US","8558326727","","7726759100"
"1932756871","2525 Youree Dr Ste 110","","Shreveport","LA","711043600","US","3187423408","",""
"1811546443","10400 Mallard Creek Rd","","Charlotte","NC","282629772","US","9550704549","",""
"1336372853","4850 Rosewood Dr","","Roeland Park","KS","662051106","US","9138263150","","9138263136"
"1902455538","2700 Southampton Rd","","Philadelphia","PA","191541212","US","2158565900","",""
"1831748532","7611 W Thomas Rd","","Phoenix","AZ","850335439","US","6238691091","",""
"1831748532","1602 E Roosevelt St","","Phoenix","AZ","850063678","US","6238691091","",""
"1831748532","6702 W Camelback Rd","","Glendale","AZ","853036300","US","6238691091","",""
"1831748532","1245 E Southern Ave","","Mesa","AZ","852045137","US","6238691091","",""
"1972152593","100 Port Washington Blvd","","Roslyn","NY","115761347","US","5165626000","",""
"1417506031","16 Sumner Pl","","Brooklyn","NY","112064110","US","7183369500","","7183369505"
"1992354534","506 Lenox Ave","","New York","NY","100371802","US","6463098632","",""
"1386293926","4422 E Columbus Dr","","Tampa","FL","336053233","US","8123844000","",""
"1265426977","4119 Sun N Lake Blvd","","Sebring","FL","338722131","US","8634021300","","8633821410"
"1144656430","267 Grant St","","Bridgeport","CT","06610","US","2033843792","",""
"1598860306","2102 Treasure Hills Blvd","","Harlingen","TX","785508736","US","9562961443","","9562961326"
"1164858387","3400 Spruce St","6 Silverstein","Philadelphia","PA","191044238","US","2156154949","",""
"1093224305","300 S 48th St","","Lincoln","NE","685101830","US","4024361895","",""
"1760901904","4701 Towne Centre Rd Ste 303","","Saginaw","MI","48604","US","9897906719","","9897909464"
"1720187560","600 Gunder Rd Ste 8","","Elkader","IA","520439089","US","5632452064","","5632452063"
"1720187560","131 1/2 SINSINAWA AVE","STE A","East Dubuque","IL","610251218","US","8157479988","",""
"1922400944","5552 Cook Hill Rd","","Hornell","NY","148439736","US","5856103885","",""
"1790094704","3802 Oakwood Mall Dr","","Eau Claire","WI","547013016","US","7158399280","",""
"1093067019","20 S Anguilla Rd Ste 5","","Pawcatuck","CT","063791447","US","8606501030","","8558694891"
"1093067019","3 Wildwood Medical Ctr","","Essex","CT","06426","US","8606614662","","8606614654"
"1255841276","550 E 2nd St","","Waynesboro","PA","172682352","US","7172643278","","7172624494"
"1255841276","500 University Dr","","Hershey","PA","170332360","US","7175316834","","7175314143"
"1255841276","1015 Philadelphia Ave","","Chambersburg","PA","172011279","US","7172643278","","7172624494"
"1255841276","46 Walnut Bottom Rd","","Shippensburg","PA","172578219","US","7174772764","","7172174207"
"1255841276","1000 Norland Ave","","Chambersburg","PA","172014229","US","7172676363","","7172176937"
"1255841276","601 E Main St","","Waynesboro","PA","172682332","US","7177655088","","7177655066"
"1255841276","Giant","993 Wayne Avenue","Chambersburg","PA","172013895","US","7172643278","","7172624494"
"1851480602","9500 Ray White Rd","Ste 105","Fort Worth","TX","762449104","US","8177411300","","8177411301"
"1851480602","115 W 2nd St Ste 200","","Fort Worth","TX","761023023","US","8178771872","",""
"1376532895","4546 Grand Blvd","","New Port Richey","FL","346525119","US","7278491447","","7278493208"
"1194129114","148 East Ave Ste 2A","","Norwalk","CT","068515728","US","2039986441","",""
"1194129114","1 Park St","","Norwalk","CT","068514841","US","2032126533","",""
"1114479920","1676 Belleau Wood Dr","","Saint Peters","MO","633764564","US","8666030016","",""
"1114479920","2900 Douglas Dr N","Apt 141","Cryatal","MN","554422457","US","8666030016","",""
"1568549723","8060 SW Pfaffle St Ste 102","","Portland","OR","972238489","US","5037148987","","7205980440"
"1093257016","6 Southside Rd","","Danvers","MA","019231409","US","9787628352","",""
"1922376953","1648 Huntingdon Pike","","Meadowbrook","PA","190468001","US","2159382976","",""
"1922376953","2355 Huntingdon Pike","Valley Birth Place","Huntingdon Valley","PA","19006","US","2159475545","",""
"1740752435","11937 US Highway 271","","Tyler","TX","757083154","US","9038775231","",""
"1649425836","13279 N Cleveland Ave","","North Fort Myers","FL","33903","US","2396524111","","2396524105"
"1215265293","851 Main St Ste 18","","Weymouth","MA","021901615","US","6173284050","","6173287616"
"1477024529","3600 Haworth Dr","","Raleigh","NC","276097225","US","9197820263","","9197820268"
"1477024529","1008 Big Oak Ct Ste D","","Knightdale","NC","275456566","US","9192666556","","9192660676"
"1831373356","251 Elm St","","Claremont","NH","037434940","US","6036909080","","6037279353"
"1366915019","7240 Crowder Blvd Ste 400","","New Orleans","LA","701271923","US","5043233440","",""
"1710965249","4000 Miamisburg Centerville Rd","","Miamisburg","OH","453427615","US","9373848791","",""
"1710965249","100 Kettering Way","","Franklin","OH","450051155","US","9374584700","",""
"1710965249","1141 N Monroe Dr","","Xenia","OH","453851619","US","9373522500","",""
"1710965249","3535 Pentagon Blvd","","Beavercreek","OH","454311705","US","9377024500","",""
"1710965249","8701 Old Troy Pike","","Huber Heights","OH","454241066","US","9375583338","",""
"1710965249","6147 State Route 122","","Middletown","OH","450055201","US","5132613410","","5132613419"
"1710965249","405 W Grand Ave","","Dayton","OH","454057538","US","9377233211","","9377234609"
"1710965249","600 W Main St","","Troy","OH","453733384","US","9379807010","","9379807019"
"1710965249","1997 Miamisburg Centerville Rd","","Centerville","OH","454593811","US","9374016228","","9374016447"
"1710965249","450 Washington Jackson Rd Ste F","","Eaton","OH","453208699","US","9374568376","","9374568377"
"1710375225","17701 San Pasqual Valley Rd","","Escondido","CA","920255301","US","7607414300","17",""
"1710375225","2851 Camino Del Rio S Ste 300","","San Diego","CA","921083814","US","7604408650","",""
"1588840482","855 Lakeland Dr","","Chippewa Falls","WI","547291687","US","7158399280","",""
"1437647211","921 Fulton St","","Brooklyn","NY","112381710","US","3479271172","",""
"1770721862","11 Wildwood Medical Ctr","","Essex","CT","06426","US","8609185894","",""
"1760529937","2213 Cherry St","","Toledo","OH","436082603","US","4192518052","",""
"1245738608","401 Lacey Rd","","Whiting","NJ","087591386","US","7323502355","",""
"1396244844","75 Francis St","","Boston","MA","021156110","US","8608848686","",""
"1457775553","301 NW 54TH ST","","MIAMI","FL","331271919","US","7862770426","","3053920222"
"1609375120","5935 Willow Ln","","Lake Oswego","OR","970355344","US","5035158099","",""
"1386146629","7339 N 1st St","","Fresno","CA","937202954","US","9165978248","",""
"1639209059","13400 Riverside Dr","Suite 318","Sherman Oaks","CA","914232501","US","8189958555","","8189956077"
"1245538545","494 W 1400 N","","Orem","UT","840577001","US","8012244800","","8017971220"
"1942332028","2525 N Chester Ave","","Bakersfield","CA","933081770","US","6618681842","","6618681841"
"1265825434","3624 Brooks St Ste 101","","Missoula","MT","59801","US","8882273312","","5038936847"
"1205007002","444 N Sea Rd","","Southampton","NY","11968","US","6312834843","","6312593850"
"1891254769","1051 W Sherman Ave Ste 4B","","Vineland","NJ","083606931","US","6315347246","",""
"1891254769","1569 Medical Dr Ste 100","","Pottstown","PA","194643223","US","4849450111","","4849450122"
"1023472818","1001 Potrero Ave Bldg 80-83","","San Francisco","CA","941103518","US","4152065252","",""
"1013449099","4502 E 41st St","","Tulsa","OK","741352536","US","9186603518","",""
"1639290646","21 BLOOMINGDALE RD","NEW YORK PRESBYTERIAN HOSPITAL WESTCHESTER DIVISION","WHITE PLAINS","NY","10605","US","9149974352","",""
"1194014522","1650 Cochrane Cir","Department of Behavioral Health","Fort Carson","CO","809134603","US","7195267104","","7195260608"
"1487827861","780 Welch Rd","CJ220-28","Palo Alto","CA","943041516","US","6504978000","",""
"1336568807","Uw Hospital and Clinics","600 Highland Ave, H4/831","Madison","WI","537920001","US","6082631363","",""
"1215356597","403 N State Of Franklin Rd","","Johnson City","TN","376046034","US","4234392221","",""
"1518353721","330 Brookline Ave","","Boston","MA","022155400","US","6176677284","",""
"1558651026","1917 Williamsburg Way NE","","Louisville","OH","446418781","US","3308753366","","3308751106"
"1477909331","710 Ericksen Ave NE Ste 100","","Bainbridge Island","WA","981102835","US","6199973260","","4426157422"
"1063460525","8701 Old Troy Pike","","Huber Heights","OH","454241066","US","9375583338","",""
"1063460525","1141 N Monroe Dr","","Xenia","OH","453851619","US","9373522500","",""
"1063460525","3535 Pentagon Blvd","","Beavercreek","OH","454311705","US","9377024500","",""
"1063460525","100 Kettering Way","","Franklin","OH","450051155","US","9374584700","",""
"1063460525","4000 Miamisburg Centerville Rd","","Miamisburg","OH","453427615","US","9373848791","",""
"1063460525","600 W Main St","","Troy","OH","453733384","US","9379807010","","9379807019"
"1063460525","405 W Grand Ave","","Dayton","OH","454057538","US","9377233211","","9377234609"
"1063460525","450 Washington Jackson Rd Ste F","","Eaton","OH","453208699","US","9374568376","","9374568377"
"1063460525","1997 Miamisburg Centerville Rd","","Centerville","OH","454593811","US","9374016228","","9374016447"
"1063460525","6147 State Route 122","","Middletown","OH","450055201","US","5132613410","","5132613419"
"1811332406","169 Ashley Ave","MSC333, 202 Main Hospital","Charleston","SC","294258905","US","8437922575","",""
"1558717330","2650 Ridge Ave","","Evanston","IL","602011718","US","8475702428","",""
"1356575740","204 N ANDERSON LN","","HENDERSONVILLE","TN","370756926","US","6158261611","","6153698734"
"1548617061","196 Merrick Rd","","Oceanside","NY","115721420","US","5162558414","",""
"1073960373","36000 Darnall Loop","ATTN: MCXI-DEM","Fort Hood","TX","765445095","US","2542888303","","2542888336"
"1407203607","407 Calle 12 De Octubre","","San Juan","PR","009183019","US","9174051863","",""
"1063869253","7101 S Padre Island Dr","","Corpus Christi","TX","784124913","US","3617613280","",""
"1942867544","205 Willow St # B","","South Hamilton","MA","019822255","US","9784687746","",""
"1043622467","10110 NW County Road 235","","Alachua","FL","326156660","US","3864627346","","3864627381"
"1043622467","29277 US 19 N","","Clearwater","FL","337612102","US","7276871827","",""
"1386853786","6630 Avenida Valencia","","Riverside","CA","925095625","US","9517842170","",""
"1386853786","9890 County Farm Rd Ste 2","","Riverside","CA","925033678","US","9515092499","",""
"1114974672","2799 W Grand Blvd","","Detroit","MI","482022608","US","3139162600","",""
"1194139725","759 Chestnut St","","Springfield","MA","011071619","US","4137944326","",""
"1194139725","12120 234th St","","Rosedale","NY","11422","US","7182761890","",""
"1558301465","855 Lakeland Dr","","Chippewa Falls","WI","547291687","US","7158399280","",""
"1205197993","508 Autumn Springs Ct","Suite 1B","Franklin","TN","370678272","US","6156148833","","6156148811"
"1336707850","4100 W 3rd St","","Dayton","OH","454289000","US","9372686511","1682",""
"1275025611","1950 S Sunwest Ln","","San Bernardino","CA","924083258","US","9092524010","",""
"1194105395","501 E 1st St","","Newberg","OR","971322909","US","5035384874","",""
"1407348451","505 M St","","Rio Linda","CA","956732218","US","9162874067","",""
"1407348451","7415 Henrietta Dr","","Sacramento","CA","958225142","US","9167379202","",""
"1235588674","1201 3rd St NW","","Albuquerque","NM","871021403","US","5057648231","205","5052481351"
"1801277264","San Juan City Hospital, Medical Center","","San Juan","PR","009368344","US","7874802791","2792",""
"1962840926","26 7th St # 605","","San Francisco","CA","941031508","US","4153435381","",""
"1891176855","97 Sunfield Ave","","Edison","NJ","088373810","US","7323461695","",""
"1548619349","200 Hawkins Dr","Department of Family Medicine","Iowa City","IA","522421009","US","3193847222","","3193847822"
"1164451506","175 Gwinnett Dr","","Lawrenceville","GA","300458444","US","7709638141","","7703395343"
"1164451506","685 Ripple Water Run","","Lilburn","GA","300477323","US","6783808291","",""
"1609227529","1925 Pacific Ave","","Atlantic City","NJ","084016713","US","6094418990","",""
"1255715579","2919 S Ellsworth Rd Ste 124","","Mesa","AZ","852122167","US","4806337944","","4806330255"
"1164873360","557 Pickwick St","","Savannah","TN","383723082","US","7314383765","","7312131839"
"1003171851","1111 6th Ave Ste B1","","Des Moines","IA","503142610","US","5153580100","",""
"1386957587","2 W Crescent Park","","Warren","PA","163652111","US","8147234973","",""
"1447259445","709 Rivard St","","Somerset","WI","540251402","US","6512754706","",""
"1811127822","240 Main St.","","Ellendale","ND","58436","US","7013493666","",""
"1487932067","775 Brittany Dr","Apt. E","Indialantic","FL","329032037","US","3217201543","",""
"1538714696","2800 E Rock Haven Rd","","Harrisonville","MO","647014411","US","8168770356","",""
"1275058281","4160 Woodward Ave","","Detroit","MI","482012027","US","3136564052","",""
"1780231357","2935 Remington Way","","San Jose","CA","951483032","US","4087057889","",""
"1619495868","6440 Main St Ste 120","","Woodridge","IL","605171281","US","6305419465","",""
"1720455793","9425 SW 72nd St","Suite 261","Miami","FL","331733251","US","3052717343","",""
"1124676911","962 Manor Rd","","Staten Island","NY","103147041","US","7189825944","",""
"1093115925","4415 W 36 1/2 St","","St Louis Park","MN","554164854","US","9529279717","","9529277687"
"1063061612","15527 Faith St","","Fontana","CA","923365741","US","9099965586","",""
"1245889898","503 3rd St NE","","Devils Lake","ND","583013015","US","7017573376","",""
"1548819105","1851 SW 101st Way","","Miramar","FL","330256531","US","","",""
"1316420029","6320 Canoga Ave Fl 15","","Woodland Hills","CA","91367","US","8186344603","","8183502978"
"1447446117","2600 Memorial Park Dr","","Brownwood","TX","768015950","US","3256410568","58611","3256410572"
"1336246529","855 Lakeland Dr","","Chippewa Falls","WI","547291687","US","7158399280","",""
"1417431099","200 E Pennsylvania Ave","","Peoria","IL","616033089","US","3096244000","","3096244010"
"1306248240","25652 Old Trabuco Rd","","Lake Forest","CA","926302776","US","9493809380","","9493801499"
"1306248240","24962 Calle Aragon","","Laguna Hills","CA","926373883","US","9495879000","","9499513174"
"1306248240","24452 Health Center Dr","","Laguna Hills","CA","926533604","US","9498378000","","9498375187"
"1306248240","19191 Harvard Ave","","Irvine","CA","926124670","US","9498549500","","9497259132"
"1306248240","18811 Florida St","","Huntington Beach","CA","926481920","US","7148473515","","7148472852"
"1306248240","1445 Superior Ave","","Newport Beach","CA","926636152","US","9495153930","","9495153974"
"1306248240","466 Flagship Rd","","Newport Beach","CA","926633635","US","9496428044","","9496420102"
"1306248240","661 Center St","","Costa Mesa","CA","926272708","US","9495485584","","8667402643"
"1306248240","340 Victoria St","","Costa Mesa","CA","926271914","US","9496420387","","9496460313"
"1306248240","7781 Garfield Ave","","Huntington Beach","CA","926482026","US","7148479671","","7148474196"
"1225549314","704 Progress Pl Ste B","","Laurinburg","NC","283525545","US","9103614522","","9103614759"
"1700161981","4201 Springhurst Blvd Ste 102","","Louisville","KY","402416156","US","5022907246","","8124766162"
"1215403688","10700 Caribbean Blvd Ste 101","","Cutler Bay","FL","331891224","US","7867130158","",""
"1306027743","7915 Lake Manassas Dr Ste 305","","Gainesville","VA","201553260","US","5712480248","","5712480250"
